"X1","account_id","post_id","Category","Page","Post.URL","Date.Published","Post.Type","Rating","Debate","share_count","reaction_count","comment_count","share_count_ln","comment_count_ln"
618,219367258105115,1287174404657723,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1287174404657723",2016-09-23,"link","mostly true",NA,28,233,122,3.3322045101752,4.81218435537242
619,219367258105115,1289461461095684,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1289461461095684",2016-09-26,"link","mostly true",NA,9,71,65,2.19722457733622,4.18965474202643
620,219367258105115,1289529341088896,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1289529341088896",2016-09-26,"link","mostly true",NA,31,140,58,3.43398720448515,4.07753744390572
621,219367258105115,1289580044417159,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1289580044417159",2016-09-26,"link","mostly true",NA,20,46,33,2.99573227355399,3.52636052461616
622,219367258105115,1289642367744260,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1289642367744260",2016-09-26,"link","mostly true",NA,31,137,91,3.43398720448515,4.52178857704904
623,219367258105115,1289686707739826,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1289686707739826",2016-09-26,"link","mostly true",NA,18,79,88,2.89037175789616,4.48863636973214
624,219367258105115,1289701981071632,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1289701981071632",2016-09-26,"link","mostly true",NA,100,357,162,4.60517018598809,5.09375020080676
625,219367258105115,1289720047736492,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1289720047736492",2016-09-26,"link","mostly true",NA,70,254,164,4.24849524204936,5.10594547390058
626,219367258105115,1289741841067646,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1289741841067646",2016-09-26,"video","mostly true",NA,43,130,96,3.76120011569356,4.57471097850338
627,219367258105115,1289795571062273,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1289795571062273",2016-09-26,"link","mostly true",NA,216,344,163,5.37527840768417,5.0998664278242
628,219367258105115,1289802424394921,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1289802424394921",2016-09-26,"link","mostly true",NA,35,228,69,3.55534806148941,4.24849524204936
629,219367258105115,1289810424394121,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1289810424394121",2016-09-26,"video","mostly true",NA,184,1490,597,5.21493575760899,6.39359075395063
630,219367258105115,1289820584393105,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1289820584393105",2016-09-26,"video","mostly true",NA,79,156,40,4.36944785246702,3.71357206670431
631,219367258105115,1289843434390820,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1289843434390820",2016-09-26,"video","mostly true",NA,24,136,150,3.17805383034795,5.01727983681492
632,219367258105115,1289922197716277,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1289922197716277",2016-09-26,"link","mostly true",NA,52,692,355,3.95124371858143,5.87493073085203
633,219367258105115,1289960264379137,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1289960264379137",2016-09-26,"link","mostly true",NA,19,101,30,2.94443897916644,3.43398720448515
634,219367258105115,1289984554376708,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1289984554376708",2016-09-26,"link","mostly true",NA,115,256,119,4.74493212836325,4.78749174278205
635,219367258105115,1290008221041008,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290008221041008",2016-09-26,"link","mostly true",NA,6,46,41,1.79175946922805,3.73766961828337
636,219367258105115,1290016974373466,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290016974373466",2016-09-26,"link","mostly true",NA,14,60,98,2.63905732961526,4.59511985013459
637,219367258105115,1290020131039817,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290020131039817",2016-09-26,"link","mostly true",NA,13,75,52,2.56494935746154,3.97029191355212
638,219367258105115,1290028187705678,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290028187705678",2016-09-26,"link","mostly true",NA,22,306,61,3.09104245335832,4.12713438504509
640,219367258105115,1290068017701695,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290068017701695",2016-09-26,"link","mostly true",NA,155,2083,275,5.04342511691925,5.62040086571715
641,219367258105115,1290072837701213,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290072837701213",2016-09-26,"video","mostly true",NA,40,302,272,3.68887945411394,5.60947179518496
642,219367258105115,1290095714365592,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290095714365592",2016-09-26,"link","mostly true",NA,30,356,218,3.40119738166216,5.3890717298165
643,219367258105115,1290110774364086,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290110774364086",2016-09-26,"video","mostly true",NA,158,463,279,5.06259503302697,5.63478960316925
644,219367258105115,1290117837696713,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290117837696713",2016-09-26,"link","mostly true",NA,16,126,34,2.77258872223978,3.55534806148941
645,219367258105115,1290121891029641,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290121891029641",2016-09-26,"video","mostly true",NA,129,561,1288,4.85981240436167,7.16162200293919
646,219367258105115,1290163241025506,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290163241025506",2016-09-26,"link","mostly true",NA,22,162,140,3.09104245335832,4.94875989037817
647,219367258105115,1290186997689797,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290186997689797",2016-09-26,"link","mostly true",NA,5,47,52,1.6094379124341,3.97029191355212
648,219367258105115,1290187427689754,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290187427689754",2016-09-26,"video","mostly true",NA,73,503,801,4.29045944114839,6.68710860786651
649,219367258105115,1290213121020518,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290213121020518",2016-09-26,"link","mostly true",NA,48,311,256,3.87120101090789,5.54907608489522
650,219367258105115,1290237461018084,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290237461018084",2016-09-26,"video","mostly true",NA,37,255,357,3.61091791264422,5.8805329864007
651,219367258105115,1290246801017150,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290246801017150",2016-09-26,"link","mostly true",NA,20,61,113,2.99573227355399,4.7361984483945
652,219367258105115,1290258147682682,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290258147682682",2016-09-26,"video","mostly true",NA,39,343,390,3.66356164612965,5.96870755998537
653,219367258105115,1290264077682089,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290264077682089",2016-09-26,"link","mostly true",NA,243,1156,334,5.49306144334055,5.81413053182507
654,219367258105115,1290297081012122,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290297081012122",2016-09-26,"photo","no factual content",NA,83,207,183,4.4188406077966,5.21493575760899
655,219367258105115,1290309281010902,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290309281010902",2016-09-26,"link","mostly true",NA,29,175,92,3.36729582998647,4.53259949315326
656,219367258105115,1290321764342987,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290321764342987",2016-09-26,"video","mostly true",NA,69,365,675,4.23410650459726,6.51619307604296
657,219367258105115,1290322367676260,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290322367676260",2016-09-26,"link","mostly true",NA,143,1013,488,4.96284463025991,6.19236248947487
659,219367258105115,1290343094340854,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290343094340854",2016-09-26,"link","mostly true",NA,81,829,263,4.39444915467244,5.57594910314632
660,219367258105115,1290363481005482,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290363481005482",2016-09-26,"link","mostly true",NA,291,2408,185,5.67332326717149,5.2257466737132
661,219367258105115,1290392384335925,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290392384335925",2016-09-26,"link","mostly true",NA,22,135,70,3.09104245335832,4.26267987704132
662,219367258105115,1290422200999610,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290422200999610",2016-09-26,"link","mostly true",NA,17,80,53,2.83321334405622,3.98898404656427
663,219367258105115,1290445077663989,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290445077663989",2016-09-26,"photo","no factual content",NA,70,153,116,4.24849524204936,4.76217393479776
664,219367258105115,1290462654328898,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290462654328898",2016-09-26,"video","mostly true",NA,71,351,557,4.26267987704132,6.32435896238131
665,219367258105115,1290463584328805,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290463584328805",2016-09-26,"link","mostly true",NA,24,409,94,3.17805383034795,4.55387689160054
666,219367258105115,1290476714327492,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290476714327492",2016-09-26,"link","mostly true",NA,20,255,165,2.99573227355399,5.11198778835654
667,219367258105115,1290490284326135,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290490284326135",2016-09-26,"photo","no factual content","yes",68,219,166,4.21950770517611,5.11799381241676
668,219367258105115,1290493434325820,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290493434325820",2016-09-26,"video","mostly true","yes",157,401,396,5.05624580534831,5.98393628068719
669,219367258105115,1290499720991858,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290499720991858",2016-09-26,"video","mostly true","yes",245,1304,864,5.50125821054473,6.76272950693188
670,219367258105115,1290505394324624,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290505394324624",2016-09-26,"video","mostly true","yes",379,855,454,5.93753620508243,6.12029741895095
671,219367258105115,1290509944324169,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290509944324169",2016-09-26,"video","mostly true","yes",60,314,279,4.0943445622221,5.63478960316925
672,219367258105115,1290517634323400,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290517634323400",2016-09-26,"video","mostly true","yes",84,646,301,4.43081679884331,5.71042701737487
673,219367258105115,1290527167655780,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290527167655780",2016-09-26,"video","mostly true","yes",363,1706,467,5.89440283426485,6.14846829591765
674,219367258105115,1290530250988805,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290530250988805",2016-09-26,"video","mostly true","yes",339,1295,458,5.82600010738045,6.12905021006055
675,219367258105115,1290542204320943,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290542204320943",2016-09-26,"link","no factual content",NA,16,194,166,2.77258872223978,5.11799381241676
676,219367258105115,1290552067653290,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290552067653290",2016-09-26,"video","mostly true","yes",104,832,343,4.64439089914137,5.8406416573734
677,219367258105115,1290569677651529,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290569677651529",2016-09-26,"video","mostly true","yes",786,3868,609,6.66695679242921,6.41345895716736
678,219367258105115,1290571237651373,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290571237651373",2016-09-26,"video","mostly true","yes",151,1101,639,5.01727983681492,6.46146817635372
679,219367258105115,1290585890983241,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290585890983241",2016-09-26,"video","mostly true","yes",135,739,405,4.90527477843843,6.00635315960173
680,219367258105115,1290595487648948,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290595487648948",2016-09-26,"video","mostly true","yes",115,566,322,4.74493212836325,5.77765232322266
681,219367258105115,1290605144314649,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290605144314649",2016-09-26,"video","mostly true","yes",1585,7051,1467,7.36833968631138,7.29165620917446
682,219367258105115,1290632657645231,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290632657645231",2016-09-26,"link","mostly true","yes",41,410,317,3.71357206670431,5.76205138278018
683,219367258105115,1290636210978209,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290636210978209",2016-09-26,"video","mostly true","yes",433,1476,1180,6.07073772800249,7.07411681619736
684,219367258105115,1290692497639247,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290692497639247",2016-09-26,"link","mostly true","yes",24,230,189,3.17805383034795,5.24702407216049
685,219367258105115,1290698444305319,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290698444305319",2016-09-27,"link","mostly true","yes",1218,2415,815,7.10496544826984,6.70441435496411
686,219367258105115,1290725304302633,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290725304302633",2016-09-27,"link","no factual content","yes",45,211,189,3.80666248977032,5.24702407216049
687,219367258105115,1290728977635599,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290728977635599",2016-09-27,"video","no factual content","yes",232,800,302,5.44673737166631,5.71373280550937
688,219367258105115,1290739880967842,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290739880967842",2016-09-27,"link","mostly true","yes",388,1247,283,5.96100533962327,5.64897423816121
689,219367258105115,1290743144300849,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290743144300849",2016-09-27,"photo","mostly true","yes",34,82,36,3.52636052461616,3.61091791264422
690,219367258105115,1290746004300563,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290746004300563",2016-09-27,"photo","mostly true",NA,345,908,260,5.84354441703136,5.56452040732269
691,219367258105115,1290750580966772,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290750580966772",2016-09-27,"link","mostly true","yes",186,979,634,5.2257466737132,6.45362499889269
692,219367258105115,1290760934299070,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290760934299070",2016-09-27,"link","no factual content","yes",61,670,382,4.11087386417331,5.94803498918065
